WiiAccX,WiiAccY,WiiAccZ,,,,CogX,CogY,,,cursorX,cursorY
-0.625,-0.416666657,0.666666687,0,0,0,-1.676721096,-2.436985254,0,0,211,388
-0.666666687,-0.416666657,0.708333313,0,0,0,-1.690982938,-2.465211868,0,0,209,386
-0.666666687,-0.416666657,0.708333313,0,0,0,-1.692469716,-2.484712124,0,0,208,384
-0.583333313,-0.375,0.75,0,0,0,-1.69547832,-2.490010023,0,0,207,381
-0.541666687,-0.375,0.75,0,0,0,-1.69547832,-2.490010023,0,0,205,379
-0.583333313,-0.375,0.708333313,0,0,0,-1.668694019,-2.477336407,0,0,205,376
-0.625,-0.416666657,0.708333313,0,0,0,-1.646096468,-2.488085508,0,0,204,374
-0.625,-0.375,0.75,0,0,0,-1.676672459,-2.489698887,0,0,203,371
-0.625,-0.416666657,0.75,0,0,0,-1.676672459,-2.489698887,0,0,201,367
-0.625,-0.416666657,0.708333313,0,0,0,-1.682618141,-2.49458909,0,0,200,365
-0.625,-0.375,0.708333313,0,0,0,-1.679046154,-2.49230504,0,0,200,364
-0.625,-0.375,0.708333313,0,0,0,-1.679046154,-2.49230504,0,0,199,362
-0.583333313,-0.375,0.708333313,0,0,0,-1.641458988,-2.432230473,0,0,199,360
-0.666666687,-0.416666657,0.708333313,0,0,0,-1.629256487,-2.433809996,0,0,199,358
-0.666666687,-0.416666657,0.75,0,0,0,-1.635935783,-2.407964706,0,0,199,355
-0.666666687,-0.375,0.75,0,0,0,-1.639203668,-2.401185751,0,0,198,354
-0.583333313,-0.333333343,0.75,0,0,0,-1.639203668,-2.401185751,0,0,198,351
-0.541666687,-0.333333343,0.708333313,0,0,0,-1.64332664,-2.339559078,0,0,198,347
-0.583333313,-0.375,0.666666687,0,0,0,-1.64332664,-2.339559078,0,0,198,343
-0.625,-0.375,0.708333313,0,0,0,-1.613636017,-2.323760986,0,0,198,340
-0.666666687,-0.375,0.75,0,0,0,-1.613636017,-2.323760986,0,0,198,335
-0.625,-0.375,0.75,0,0,0,-1.615585923,-2.30565691,0,0,198,330
-0.583333313,-0.333333343,0.708333313,0,0,0,-1.626042724,-2.2775383,0,0,198,326
-0.541666687,-0.333333343,0.75,0,0,0,-1.607147217,-2.271395922,0,0,198,321
-0.625,-0.333333343,0.75,0,0,0,-1.604517579,-2.238469601,0,0,198,319
-0.708333313,-0.375,0.708333313,0,0,0,-1.617258906,-2.231192589,0,0,199,315
-0.625,-0.375,0.666666687,0,0,0,-1.587649822,-2.214468718,0,0,200,313
-0.583333313,-0.333333343,0.708333313,0,0,0,-1.623925686,-2.205688477,0,0,200,311
-0.541666687,-0.333333343,0.75,0,0,0,-1.646704435,-2.182593346,0,0,201,308
-0.583333313,-0.333333343,0.75,0,0,0,-1.635069609,-2.155534267,0,0,201,304
-0.666666687,-0.375,0.708333313,0,0,0,-1.623889208,-2.162118435,0,0,203,301
-0.708333313,-0.375,0.708333313,0,0,0,-1.613861203,-2.133315563,0,0,204,298
-0.708333313,-0.375,0.75,0,0,0,-1.669116259,-2.099692106,0,0,206,294
-0.666666687,-0.333333343,0.75,0,0,0,-1.614181161,-2.113057137,0,0,207,291
-0.625,-0.291666657,0.791666687,0,0,0,-1.607788563,-2.096531391,0,0,209,287
-0.625,-0.291666657,0.791666687,0,0,0,-1.678019285,-2.105718136,0,0,211,284
-0.625,-0.291666657,0.75,0,0,0,-1.694417119,-2.095841169,0,0,214,281
-0.666666687,-0.333333343,0.708333313,0,0,0,-1.673431039,-2.130657911,0,0,216,277
-0.666666687,-0.333333343,0.708333313,0,0,0,-1.689944744,-2.101870298,0,0,216,277
-0.625,-0.291666657,0.75,0,0,0,-1.603979468,-2.075553179,0,0,219,273
-0.583333313,-0.291666657,0.791666687,0,0,0,-1.634771585,-2.055641413,0,0,223,269
-0.625,-0.291666657,0.791666687,0,0,0,-1.634771585,-2.055641413,0,0,227,264
-0.666666687,-0.291666657,0.75,0,0,0,-1.688061833,-2.069331884,0,0,232,260
-0.708333313,-0.333333343,0.75,0,0,0,-1.678705812,-2.054950237,0,0,236,256
-0.708333313,-0.291666657,0.75,0,0,0,-1.665519118,-2.072221279,0,0,241,251
-0.583333313,-0.291666657,0.75,0,0,0,-1.665519118,-2.072221279,0,0,245,247
-0.583333313,-0.291666657,0.708333313,0,0,0,-1.677075267,-2.056473732,0,0,248,243
-0.625,-0.291666657,0.75,0,0,0,-1.65969646,-2.078742027,0,0,251,239
-0.666666687,-0.291666657,0.791666687,0,0,0,-1.640354753,-2.075662851,0,0,254,237
-0.666666687,-0.291666657,0.791666687,0,0,0,-1.649933815,-2.092394829,0,0,255,235
-0.625,-0.291666657,0.75,0,0,0,-1.70263958,-2.08062005,0,0,258,232
-0.625,-0.291666657,0.75,0,0,0,-1.693568945,-2.07213378,0,0,262,230
-0.625,-0.291666657,0.75,0,0,0,-1.734838843,-2.123575211,0,0,266,227
-0.666666687,-0.291666657,0.791666687,0,0,0,-1.691648602,-2.136764288,0,0,270,224
-0.666666687,-0.291666657,0.833333313,0,0,0,-1.669676423,-2.154957294,0,0,276,220
-0.666666687,-0.291666657,0.75,0,0,0,-1.637359977,-2.161382675,0,0,280,217
-0.666666687,-0.291666657,0.75,0,0,0,-1.700881839,-2.190671921,0,0,285,214
-0.625,-0.291666657,0.75,0,0,0,-1.67600894,-2.182204485,0,0,290,210
-0.666666687,-0.291666657,0.75,0,0,0,-1.693199754,-2.183254004,0,0,295,207
-0.666666687,-0.291666657,0.791666687,0,0,0,-1.711693764,-2.195166588,0,0,297,205
-0.666666687,-0.291666657,0.791666687,0,0,0,-1.711693764,-2.195166588,0,0,303,202
-0.625,-0.25,0.791666687,0,0,0,-1.713324785,-2.253185987,0,0,307,199
-0.583333313,-0.25,0.791666687,0,0,0,-1.726187468,-2.261744976,0,0,313,194
-0.625,-0.25,0.75,0,0,0,-1.704919219,-2.237952471,0,0,318,192
-0.666666687,-0.291666657,0.75,0,0,0,-1.711334705,-2.244773388,0,0,324,189
-0.666666687,-0.291666657,0.75,0,0,0,-1.734773636,-2.22518158,0,0,331,186
-0.666666687,-0.291666657,0.791666687,0,0,0,-1.676352382,-2.245494604,0,0,336,184
-0.583333313,-0.25,0.833333313,0,0,0,-1.676352382,-2.245494604,0,0,343,182
-0.583333313,-0.25,0.75,0,0,0,-1.732137561,-2.264131069,0,0,349,181
-0.583333313,-0.25,0.75,0,0,0,-1.736826539,-2.271638393,0,0,354,178
-0.625,-0.25,0.791666687,0,0,0,-1.768087745,-2.2682724,0,0,360,177
-0.625,-0.25,0.833333313,0,0,0,-1.786013126,-2.288737535,0,0,369,174
-0.625,-0.25,0.833333313,0,0,0,-1.786013126,-2.288737535,0,0,379,172
-0.625,-0.25,0.791666687,0,0,0,-1.782552481,-2.318048716,0,0,391,170
-0.583333313,-0.25,0.791666687,0,0,0,-1.850907087,-2.313062191,0,0,400,169
-0.625,-0.25,0.791666687,0,0,0,-1.813771009,-2.316843033,0,0,408,166
-0.666666687,-0.291666657,0.791666687,0,0,0,-1.843727112,-2.296580791,0,0,413,165
-0.666666687,-0.291666657,0.791666687,0,0,0,-1.843727112,-2.296580791,0,0,416,164
-0.625,-0.25,0.791666687,0,0,0,-1.847542644,-2.34899497,0,0,422,162
-0.583333313,-0.208333328,0.833333313,0,0,0,-1.847542644,-2.34899497,0,0,425,161
-0.541666687,-0.208333328,0.833333313,0,0,0,-1.862936139,-2.379350185,0,0,433,161
-0.541666687,-0.208333328,0.791666687,0,0,0,-1.866597414,-2.371790409,0,0,441,159
-0.583333313,-0.291666657,0.791666687,0,0,0,-1.909739971,-2.389057398,0,0,450,158
-0.625,-0.291666657,0.75,0,0,0,-1.944174528,-2.375346422,0,0,457,156
-0.666666687,-0.291666657,0.75,0,0,0,-1.917673588,-2.414156914,0,0,463,156
-0.625,-0.291666657,0.791666687,0,0,0,-1.959445953,-2.395078659,0,0,469,155
-0.583333313,-0.25,0.833333313,0,0,0,-1.976970315,-2.398070574,0,0,474,155
-0.541666687,-0.25,0.791666687,0,0,0,-2.026052713,-2.397262812,0,0,477,154
-0.625,-0.25,0.75,0,0,0,-2.035056829,-2.442118645,0,0,482,154
-0.666666687,-0.25,0.708333313,0,0,0,-2.001401901,-2.451194763,0,0,486,153
-0.666666687,-0.291666657,0.75,0,0,0,-2.050808668,-2.459918022,0,0,492,152
-0.625,-0.25,0.791666687,0,0,0,-2.057785273,-2.502358913,0,0,499,152
-0.583333313,-0.25,0.833333313,0,0,0,-2.083654165,-2.545692205,0,0,504,151
-0.541666687,-0.208333328,0.833333313,0,0,0,-2.072401524,-2.563947678,0,0,507,151
-0.625,-0.25,0.791666687,0,0,0,-2.089707613,-2.576459408,0,0,510,151
-0.625,-0.25,0.75,0,0,0,-2.08309269,-2.605164289,0,0,512,150
-0.666666687,-0.291666657,0.75,0,0,0,-2.089564562,-2.612042904,0,0,514,149
-0.666666687,-0.25,0.791666687,0,0,0,-2.091381073,-2.617578268,0,0,517,149
-0.541666687,-0.208333328,0.833333313,0,0,0,-2.099804163,-2.646600246,0,0,522,149
-0.541666687,-0.208333328,0.833333313,0,0,0,-2.094432116,-2.691897392,0,0,524,149
-0.541666687,-0.208333328,0.833333313,0,0,0,-2.094432116,-2.691897392,0,0,527,149
-0.666666687,-0.25,0.75,0,0,0,-2.074131966,-2.701476097,0,0,530,148
-0.708333313,-0.291666657,0.75,0,0,0,-2.09073472,-2.721656561,0,0,535,146
-0.708333313,-0.291666657,0.791666687,0,0,0,-2.13111496,-2.748383522,0,0,538,145
-0.583333313,-0.208333328,0.833333313,0,0,0,-2.124674797,-2.750163555,0,0,543,143
-0.541666687,-0.208333328,0.833333313,0,0,0,-2.130567312,-2.781347036,0,0,546,143
-0.583333313,-0.208333328,0.833333313,0,0,0,-2.109501123,-2.780883312,0,0,550,141
-0.625,-0.25,0.75,0,0,0,-2.114823103,-2.803569317,0,0,554,141
-0.625,-0.25,0.75,0,0,0,-2.146913767,-2.83130312,0,0,556,139
-0.625,-0.25,0.791666687,0,0,0,-2.135986805,-2.841068268,0,0,561,138
-0.583333313,-0.25,0.791666687,0,0,0,-2.131867886,-2.811309814,0,0,566,136
-0.541666687,-0.208333328,0.875,0,0,0,-2.172480583,-2.847690105,0,0,570,135
-0.541666687,-0.208333328,0.875,0,0,0,-2.160165787,-2.814413786,0,0,574,134
-0.583333313,-0.208333328,0.833333313,0,0,0,-2.176100016,-2.816087246,0,0,580,132
-0.625,-0.291666657,0.791666687,0,0,0,-2.176100016,-2.816087246,0,0,585,131
-0.625,-0.291666657,0.75,0,0,0,-2.149866343,-2.823200226,0,0,590,131
-0.583333313,-0.25,0.791666687,0,0,0,-2.20912528,-2.823560476,0,0,596,129
-0.541666687,-0.208333328,0.791666687,0,0,0,-2.230485916,-2.81610322,0,0,599,129
-0.541666687,-0.208333328,0.875,0,0,0,-2.234969378,-2.791041851,0,0,601,129
-0.541666687,-0.208333328,0.875,0,0,0,-2.252854347,-2.775650978,0,0,605,129
-0.583333313,-0.208333328,0.833333313,0,0,0,-2.245448828,-2.765395641,0,0,609,128
-0.625,-0.25,0.791666687,0,0,0,-2.291593552,-2.743271351,0,0,613,128
-0.625,-0.25,0.791666687,0,0,0,-2.266630173,-2.716185808,0,0,619,127
-0.625,-0.25,0.791666687,0,0,0,-2.291302681,-2.761643887,0,0,626,126
-0.541666687,-0.25,0.791666687,0,0,0,-2.335713387,-2.742025852,0,0,631,126
-0.541666687,-0.208333328,0.833333313,0,0,0,-2.283323765,-2.746795177,0,0,636,126
-0.541666687,-0.208333328,0.833333313,0,0,0,-2.335624695,-2.759217262,0,0,642,126
-0.583333313,-0.25,0.75,0,0,0,-2.322947025,-2.769447803,0,0,647,126
-0.625,-0.25,0.75,0,0,0,-2.364048481,-2.788008451,0,0,653,126
-0.666666687,-0.291666657,0.791666687,0,0,0,-2.36761117,-2.801688671,0,0,658,126
-0.625,-0.25,0.833333313,0,0,0,-2.390408039,-2.83178997,0,0,661,126
-0.541666687,-0.208333328,0.833333313,0,0,0,-2.358057022,-2.834924459,0,0,666,126
-0.541666687,-0.208333328,0.791666687,0,0,0,-2.371174574,-2.822989464,0,0,669,126
-0.583333313,-0.208333328,0.791666687,0,0,0,-2.371174574,-2.822989464,0,0,672,126
-0.625,-0.25,0.791666687,0,0,0,-2.411832571,-2.804802179,0,0,675,126
-0.666666687,-0.25,0.791666687,0,0,0,-2.411832571,-2.804802179,0,0,680,125
-0.625,-0.25,0.791666687,0,0,0,-2.467037201,-2.814558506,0,0,685,125
-0.583333313,-0.25,0.75,0,0,0,-2.455640793,-2.770689011,0,0,693,124
-0.583333313,-0.208333328,0.75,0,0,0,-2.455640793,-2.770689011,0,0,696,124
-0.625,-0.208333328,0.791666687,0,0,0,-2.455887794,-2.740239382,0,0,701,124
-0.625,-0.208333328,0.791666687,0,0,0,-2.433092117,-2.733596325,0,0,705,124
-0.666666687,-0.25,0.791666687,0,0,0,-2.384609938,-2.771572113,0,0,709,124
-0.625,-0.25,0.75,0,0,0,-2.415564299,-2.749963284,0,0,712,123
-0.625,-0.208333328,0.791666687,0,0,0,-2.474914074,-2.718262196,0,0,714,122
-0.625,-0.208333328,0.791666687,0,0,0,-2.474914074,-2.718262196,0,0,718,121
-0.625,-0.208333328,0.833333313,0,0,0,-2.481243849,-2.683941841,0,0,721,121
-0.625,-0.25,0.791666687,0,0,0,-2.461583138,-2.680920839,0,0,727,121
-0.666666687,-0.25,0.75,0,0,0,-2.401401043,-2.689725399,0,0,732,121
-0.666666687,-0.25,0.791666687,0,0,0,-2.373149395,-2.657015562,0,0,738,121
-0.625,-0.208333328,0.791666687,0,0,0,-2.455564499,-2.642309666,0,0,744,121
-0.583333313,-0.208333328,0.791666687,0,0,0,-2.475396156,-2.633813381,0,0,748,121
-0.583333313,-0.208333328,0.791666687,0,0,0,-2.504866123,-2.602889538,0,0,753,120
-0.625,-0.25,0.791666687,0,0,0,-2.473402739,-2.613207817,0,0,757,120
-0.666666687,-0.25,0.791666687,0,0,0,-2.511273861,-2.589632511,0,0,761,120
-0.583333313,-0.208333328,0.791666687,0,0,0,-2.510790586,-2.550855637,0,0,765,120
-0.541666687,-0.166666672,0.791666687,0,0,0,-2.480572462,-2.53340292,0,0,770,120
-0.541666687,-0.166666672,0.833333313,0,0,0,-2.439539909,-2.517858028,0,0,774,120
-0.625,-0.208333328,0.875,0,0,0,-2.486563206,-2.537484884,0,0,778,120
-0.666666687,-0.25,0.791666687,0,0,0,-2.482673883,-2.565506697,0,0,784,120
-0.666666687,-0.25,0.75,0,0,0,-2.477278471,-2.537733316,0,0,786,120
-0.583333313,-0.25,0.708333313,0,0,0,-2.477278471,-2.537733316,0,0,791,120
-0.541666687,-0.208333328,0.708333313,0,0,0,-2.519899845,-2.545661688,0,0,796,120
-0.583333313,-0.208333328,0.791666687,0,0,0,-2.43711853,-2.548150778,0,0,801,120
-0.625,-0.208333328,0.875,0,0,0,-2.43711853,-2.548150778,0,0,804,120
-0.666666687,-0.25,0.875,0,0,0,-2.470211983,-2.531117201,0,0,809,120
-0.625,-0.25,0.833333313,0,0,0,-2.470211983,-2.531117201,0,0,813,120
-0.625,-0.25,0.791666687,0,0,0,-2.546673536,-2.518967628,0,0,818,120
-0.583333313,-0.208333328,0.791666687,0,0,0,-2.544729948,-2.504256487,0,0,824,120
-0.583333313,-0.208333328,0.791666687,0,0,0,-2.544729948,-2.504256487,0,0,830,120
-0.625,-0.25,0.833333313,0,0,0,-2.53137064,-2.531999826,0,0,837,120
-0.625,-0.25,0.791666687,0,0,0,-2.53137064,-2.531999826,0,0,845,120
-0.625,-0.208333328,0.791666687,0,0,0,-2.555798769,-2.526329041,0,0,853,120
-0.583333313,-0.208333328,0.791666687,0,0,0,-2.555798769,-2.526329041,0,0,863,120
-0.583333313,-0.208333328,0.833333313,0,0,0,-2.587399721,-2.571929932,0,0,872,120
-0.625,-0.25,0.833333313,0,0,0,-2.624288559,-2.563807487,0,0,878,120
-0.625,-0.25,0.833333313,0,0,0,-2.624288559,-2.563807487,0,0,882,120
-0.625,-0.25,0.833333313,0,0,0,-2.609846592,-2.537312984,0,0,886,120
-0.583333313,-0.208333328,0.791666687,0,0,0,-2.609846592,-2.537312984,0,0,890,120
-0.541666687,-0.208333328,0.791666687,0,0,0,-2.653848171,-2.527094841,0,0,893,120
-0.583333313,-0.208333328,0.833333313,0,0,0,-2.637101412,-2.535329103,0,0,896,121
-0.625,-0.25,0.833333313,0,0,0,-2.630680799,-2.54957962,0,0,900,123
-0.666666687,-0.25,0.833333313,0,0,0,-2.627150059,-2.546211004,0,0,904,125
-0.666666687,-0.25,0.791666687,0,0,0,-2.646243572,-2.516092777,0,0,907,128
-0.583333313,-0.208333328,0.791666687,0,0,0,-2.632686377,-2.509445667,0,0,910,130
-0.541666687,-0.208333328,0.75,0,0,0,-2.602187157,-2.529968739,0,0,913,132
-0.583333313,-0.25,0.791666687,0,0,0,-2.647598982,-2.563223124,0,0,918,135
-0.625,-0.25,0.833333313,0,0,0,-2.641722679,-2.57162714,0,0,920,137
-0.625,-0.25,0.875,0,0,0,-2.609771729,-2.563955307,0,0,925,140
-0.625,-0.25,0.791666687,0,0,0,-2.603516102,-2.577152252,0,0,929,142
-0.625,-0.25,0.791666687,0,0,0,-2.664583445,-2.59866333,0,0,935,144
-0.583333313,-0.25,0.75,0,0,0,-2.660894871,-2.596313,0,0,940,147
-0.583333313,-0.25,0.791666687,0,0,0,-2.660894871,-2.596313,0,0,946,149
-0.583333313,-0.25,0.791666687,0,0,0,-2.674088478,-2.603853464,0,0,951,151
-0.625,-0.25,0.833333313,0,0,0,-2.681910515,-2.644504547,0,0,956,153
-0.625,-0.25,0.833333313,0,0,0,-2.689205408,-2.66809082,0,0,961,155
-0.666666687,-0.25,0.791666687,0,0,0,-2.72573638,-2.664880276,0,0,967,156
-0.583333313,-0.25,0.75,0,0,0,-2.72573638,-2.664880276,0,0,972,158
-0.541666687,-0.25,0.75,0,0,0,-2.720174313,-2.701591492,0,0,977,159
-0.583333313,-0.25,0.791666687,0,0,0,-2.745909929,-2.693049908,0,0,978,159
-0.666666687,-0.291666657,0.833333313,0,0,0,-2.692285299,-2.676049709,0,0,982,161
-0.708333313,-0.291666657,0.875,0,0,0,-2.692285299,-2.676049709,0,0,987,161
-0.666666687,-0.25,0.833333313,0,0,0,-2.718457699,-2.639952183,0,0,990,162
-0.583333313,-0.25,0.791666687,0,0,0,-2.737420559,-2.617380619,0,0,995,164
-0.541666687,-0.25,0.75,0,0,0,-2.74942255,-2.610967636,0,0,999,164
-0.625,-0.291666657,0.75,0,0,0,-2.723909855,-2.559663057,0,0,1001,166
-0.666666687,-0.291666657,0.791666687,0,0,0,-2.68813467,-2.549721003,0,0,1003,166
-0.666666687,-0.25,0.833333313,0,0,0,-2.656713724,-2.543961048,0,0,1005,168
-0.625,-0.25,0.833333313,0,0,0,-2.699999332,-2.572667599,0,0,1007,169
-0.583333313,-0.25,0.833333313,0,0,0,-2.708788395,-2.532384872,0,0,1010,169
-0.541666687,-0.25,0.791666687,0,0,0,-2.721261501,-2.524681568,0,0,1013,171
-0.625,-0.291666657,0.75,0,0,0,-2.699412823,-2.48235774,0,0,1019,173
-0.625,-0.291666657,0.75,0,0,0,-2.735222816,-2.477423668,0,0,1022,175
-0.666666687,-0.291666657,0.791666687,0,0,0,-2.680938244,-2.466647625,0,0,1025,176
-0.625,-0.291666657,0.791666687,0,0,0,-2.670676947,-2.45728755,0,0,1028,178
-0.583333313,-0.25,0.833333313,0,0,0,-2.657976389,-2.454698086,0,0,1030,178
-0.541666687,-0.25,0.791666687,0,0,0,-2.636366367,-2.408480644,0,0,1033,180
-0.541666687,-0.25,0.791666687,0,0,0,-2.645813227,-2.40552783,0,0,1037,181
-0.625,-0.291666657,0.75,0,0,0,-2.647555351,-2.410922766,0,0,1041,183
-0.666666687,-0.291666657,0.791666687,0,0,0,-2.629359007,-2.391788483,0,0,1048,186
-0.666666687,-0.291666657,0.791666687,0,0,0,-2.651683331,-2.413007498,0,0,1051,187
-0.583333313,-0.291666657,0.791666687,0,0,0,-2.681698561,-2.408398151,0,0,1059,190
-0.541666687,-0.291666657,0.75,0,0,0,-2.65197897,-2.407798052,0,0,1066,193
-0.541666687,-0.291666657,0.75,0,0,0,-2.65197897,-2.407798052,0,0,1072,195
-0.583333313,-0.291666657,0.791666687,0,0,0,-2.622121572,-2.340949535,0,0,1075,196
-0.625,-0.291666657,0.833333313,0,0,0,-2.580292225,-2.360076904,0,0,1078,199
-0.666666687,-0.333333343,0.833333313,0,0,0,-2.610983849,-2.313045502,0,0,1079,199
-0.666666687,-0.291666657,0.833333313,0,0,0,-2.610983849,-2.313045502,0,0,1082,201
-0.541666687,-0.291666657,0.75,0,0,0,-2.630541325,-2.310997009,0,0,1086,203
-0.5,-0.25,0.75,0,0,0,-2.592479706,-2.305947781,0,0,1090,204
-0.541666687,-0.291666657,0.75,0,0,0,-2.592479706,-2.305947781,0,0,1094,207
-0.625,-0.291666657,0.833333313,0,0,0,-2.609381199,-2.296390533,0,0,1099,209
-0.625,-0.291666657,0.833333313,0,0,0,-2.601271629,-2.320761204,0,0,1104,212
-0.583333313,-0.291666657,0.791666687,0,0,0,-2.596592188,-2.288205147,0,0,1109,215
-0.541666687,-0.291666657,0.75,0,0,0,-2.574399233,-2.218557596,0,0,1114,219
-0.541666687,-0.291666657,0.75,0,0,0,-2.574399233,-2.218557596,0,0,1119,222
-0.583333313,-0.291666657,0.791666687,0,0,0,-2.615997553,-2.206611633,0,0,1122,225
-0.625,-0.333333343,0.833333313,0,0,0,-2.615997553,-2.206611633,0,0,1126,228
-0.625,-0.333333343,0.833333313,0,0,0,-2.544836998,-2.189416647,0,0,1130,231
-0.625,-0.333333343,0.833333313,0,0,0,-2.585678101,-2.202609539,0,0,1134,235
-0.541666687,-0.291666657,0.75,0,0,0,-2.627913713,-2.21220541,0,0,1136,237
-0.5,-0.291666657,0.75,0,0,0,-2.629242659,-2.189964533,0,0,1140,240
-0.5,-0.291666657,0.75,0,0,0,-2.591944218,-2.163757801,0,0,1143,243
-0.583333313,-0.333333343,0.791666687,0,0,0,-2.6074512,-2.190623045,0,0,1146,246
-0.625,-0.333333343,0.791666687,0,0,0,-2.590509176,-2.229594946,0,0,1147,247
-0.625,-0.333333343,0.791666687,0,0,0,-2.60612464,-2.244963408,0,0,1148,251
-0.541666687,-0.291666657,0.833333313,0,0,0,-2.639737844,-2.197407722,0,0,1150,255
-0.541666687,-0.333333343,0.791666687,0,0,0,-2.631293774,-2.194646358,0,0,1151,258
-0.541666687,-0.333333343,0.791666687,0,0,0,-2.615354061,-2.200167656,0,0,1153,262
-0.625,-0.333333343,0.791666687,0,0,0,-2.673905373,-2.227833271,0,0,1155,265
-0.625,-0.333333343,0.791666687,0,0,0,-2.59723258,-2.208766222,0,0,1156,269
-0.541666687,-0.291666657,0.791666687,0,0,0,-2.645797014,-2.207523346,0,0,1158,271
-0.541666687,-0.291666657,0.833333313,0,0,0,-2.655133009,-2.194458485,0,0,1159,273
-0.541666687,-0.333333343,0.833333313,0,0,0,-2.668549299,-2.207640171,0,0,1161,275
-0.583333313,-0.333333343,0.791666687,0,0,0,-2.640236378,-2.231034517,0,0,1161,277
-0.583333313,-0.375,0.75,0,0,0,-2.635716438,-2.261722326,0,0,1162,278
-0.583333313,-0.375,0.75,0,0,0,-2.633672476,-2.215796471,0,0,1163,281
-0.583333313,-0.375,0.791666687,0,0,0,-2.68487525,-2.193939924,0,0,1164,282
-0.541666687,-0.333333343,0.833333313,0,0,0,-2.66369915,-2.16544652,0,0,1164,285
-0.541666687,-0.333333343,0.833333313,0,0,0,-2.679166555,-2.148896217,0,0,1166,287
-0.583333313,-0.375,0.75,0,0,0,-2.710999489,-2.159958363,0,0,1166,287
-0.625,-0.375,0.791666687,0,0,0,-2.710999489,-2.159958363,0,0,1168,290
-0.666666687,-0.375,0.833333313,0,0,0,-2.706877708,-2.113755703,0,0,1169,292
-0.583333313,-0.333333343,0.833333313,0,0,0,-2.706877708,-2.113755703,0,0,1170,294
-0.541666687,-0.333333343,0.833333313,0,0,0,-2.693552971,-2.155045986,0,0,1172,296
-0.541666687,-0.375,0.791666687,0,0,0,-2.693552971,-2.155045986,0,0,1174,298
-0.583333313,-0.416666657,0.708333313,0,0,0,-2.784408092,-2.165332556,0,0,1177,300
-0.625,-0.416666657,0.75,0,0,0,-2.784408092,-2.165332556,0,0,1181,302
-0.625,-0.416666657,0.791666687,0,0,0,-2.76520443,-2.126494884,0,0,1184,305
-0.583333313,-0.333333343,0.791666687,0,0,0,-2.76520443,-2.126494884,0,0,1187,306
-0.5,-0.333333343,0.833333313,0,0,0,-2.790381908,-2.134278059,0,0,1191,308
-0.5,-0.375,0.791666687,0,0,0,-2.812855959,-2.118229628,0,0,1194,310
-0.541666687,-0.375,0.75,0,0,0,-2.812855959,-2.118229628,0,0,1196,312
-0.583333313,-0.375,0.75,0,0,0,-2.784617186,-2.090311766,0,0,1198,314
-0.625,-0.416666657,0.791666687,0,0,0,-2.79805088,-2.089805603,0,0,1199,314
-0.583333313,-0.375,0.791666687,0,0,0,-2.802077293,-2.102546692,0,0,1199,314
-0.541666687,-0.375,0.791666687,0,0,0,-2.809451103,-2.103646755,0,0,1199,315
-0.541666687,-0.375,0.75,0,0,0,-2.791350842,-2.082706213,0,0,1201,317
-0.5,-0.375,0.708333313,0,0,0,-2.81520462,-2.065848351,0,0,1202,317
-0.541666687,-0.375,0.75,0,0,0,-2.801601171,-2.048834801,0,0,1203,318
-0.583333313,-0.416666657,0.791666687,0,0,0,-2.799710274,-2.03653264,0,0,1204,319
-0.583333313,-0.416666657,0.791666687,0,0,0,-2.799710274,-2.03653264,0,0,1204,320
-0.541666687,-0.375,0.791666687,0,0,0,-2.830507755,-2.066753149,0,0,1204,320
-0.5,-0.416666657,0.708333313,0,0,0,-2.799223185,-2.045334339,0,0,1204,321
-0.541666687,-0.416666657,0.708333313,0,0,0,-2.812297106,-2.034626007,0,0,1204,322
-0.541666687,-0.416666657,0.708333313,0,0,0,-2.830346584,-1.978326321,0,0,1204,324
-0.541666687,-0.375,0.791666687,0,0,0,-2.812584639,-1.975243092,0,0,1205,325
-0.583333313,-0.416666657,0.833333313,0,0,0,-2.781287193,-1.961384535,0,0,1205,327
-0.583333313,-0.416666657,0.791666687,0,0,0,-2.801975965,-1.958470821,0,0,1206,330
-0.583333313,-0.416666657,0.708333313,0,0,0,-2.789733171,-1.936315656,0,0,1206,333
-0.5,-0.416666657,0.708333313,0,0,0,-2.804822683,-1.907645226,0,0,1206,336
-0.5,-0.416666657,0.708333313,0,0,0,-2.826369762,-1.961890459,0,0,1206,340
-0.541666687,-0.416666657,0.75,0,0,0,-2.838524342,-1.932869673,0,0,1206,344
-0.583333313,-0.416666657,0.791666687,0,0,0,-2.838524342,-1.932869673,0,0,1206,348
-0.583333313,-0.416666657,0.791666687,0,0,0,-2.827386856,-1.907337666,0,0,1206,353
-0.5,-0.375,0.75,0,0,0,-2.803244829,-1.802823305,0,0,1206,355
-0.458333343,-0.416666657,0.708333313,0,0,0,-2.803244829,-1.802823305,0,0,1206,358
-0.5,-0.416666657,0.708333313,0,0,0,-2.789983511,-1.752751708,0,0,1206,360
-0.541666687,-0.416666657,0.708333313,0,0,0,-2.789983511,-1.752751708,0,0,1206,362
-0.583333313,-0.416666657,0.75,0,0,0,-2.758175611,-1.761684537,0,0,1206,364
-0.541666687,-0.416666657,0.791666687,0,0,0,-2.747560978,-1.702653646,0,0,1206,366
-0.458333343,-0.416666657,0.75,0,0,0,-2.768962145,-1.703744173,0,0,1206,370
